count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
21;1609242579492;1609242583516;UDP;download;4194304;1.900201;2.000184;0.09998299926519394;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;2.000184;2.100127;0.09994299709796906;28960;2318121.396468587;261643;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;2.100127;2.200158;0.10003100335597992;970160;7.75887448852229E7;17738;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;2.200158;2.300145;0.0999870002269745;773232;6.186660251790592E7;23706;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;2.300145;2.400242;0.10009700059890747;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;2.400242;2.500134;0.0998919978737831;422816;3.38618515196176E7;22931;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;2.500134;2.600287;0.10015299916267395;202720;1.6192825113163603E7;5850;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;2.600287;2.700239;0.09995199739933014;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;2.700239;2.71696;0.016721000894904137;8688;4156688.970765017;33805;false;false;
22;1609242593640;1609242595151;UDP;upload;3145728;0.0;0.100331;0.10033100098371506;2348656;1.872726058324657E8;1622;false;true;
22;1609242593640;1609242595151;UDP;upload;3145728;0.100331;0.200292;0.09996099770069122;222992;1.784632047532739E7;154;false;true;
22;1609242593640;1609242595151;UDP;upload;3145728;0.200292;0.300655;0.10036300122737885;343176;2.7354781806296337E7;237;false;true;
22;1609242593640;1609242595151;UDP;upload;3145728;0.300655;0.400354;0.0996989980340004;192584;1.5453234539775252E7;133;false;true;
22;1609242593640;1609242595151;UDP;upload;3145728;0.400354;0.447796;0.0474420003592968;39096;6592639.383484798;27;false;true;
23;1609242606737;1609242608359;UDP;download;4194304;0.0;0.100056;0.1000560000538826;1343744;1.0743935390392269E8;0;false;false;
23;1609242606737;1609242608359;UDP;download;4194304;0.100056;0.202758;0.10270199924707413;1243832;9.68886299482966E7;865;false;false;
23;1609242606737;1609242608359;UDP;download;4194304;0.202758;0.300015;0.09725700318813324;1446552;1.1898799696320483E8;3288;false;false;
23;1609242606737;1609242608359;UDP;download;4194304;0.300015;0.303845;0.00383000005967915;160728;3.357242767530706E8;199;false;false;
24;1609242619839;1609242629845;TCP;upload;10485760;0.0;0.100423;0.10042300075292587;1017944;8.109249812237595E7;0;false;true;
24;1609242619839;1609242629845;TCP;upload;10485760;0.100423;0.200502;0.1000789999961853;0;0.0;0;false;true;
24;1609242619839;1609242629845;TCP;upload;10485760;0.200502;0.301126;0.10062400251626968;0;0.0;0;false;true;
24;1609242619839;1609242629845;TCP;upload;10485760;0.301126;0.400219;0.099092997610569;354760;2.8640570660235006E7;0;false;true;
24;1609242619839;1609242629845;TCP;upload;10485760;0.400219;0.500271;0.10005199909210205;0;0.0;0;false;true;
