count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
16;1608300833205;1608300834514;TCP;upload;4194304;0.100879;0.200486;0.0996069982647896;0;0.0;0;false;true;
16;1608300833205;1608300834514;TCP;upload;4194304;0.200486;0.302612;0.10212600231170654;629130;4.9282649727522634E7;0;false;true;
16;1608300833205;1608300834514;TCP;upload;4194304;0.302612;0.405833;0.10322099924087524;838840;6.50131276518642E7;0;false;true;
16;1608300833205;1608300834514;TCP;upload;4194304;0.405833;0.500264;0.09443099796772003;419420;3.55324000827248E7;0;false;true;
16;1608300833205;1608300834514;TCP;upload;4194304;0.500264;0.600121;0.09985700249671936;629130;5.04024742798118E7;0;false;true;
16;1608300833205;1608300834514;TCP;upload;4194304;0.600121;0.700169;0.1000479981303215;629130;5.030625393867465E7;1;false;true;
16;1608300833205;1608300834514;TCP;upload;4194304;0.700169;0.753208;0.05303899943828583;419420;6.3262128538155586E7;0;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.0;0.100702;0.10070200264453888;1016496;8.075279325580524E7;0;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.100702;0.200244;0.099541999399662;0;0.0;0;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.200244;0.30013;0.0998860001564026;370688;2.96888852827882E7;0;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.30013;0.400144;0.10001400113105774;980596;7.843669797511914E7;0;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.400144;0.500319;0.10017500072717667;524280;4.186912872027698E7;0;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.500319;0.600181;0.0998620018362999;1048560;8.400071945033634E7;0;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.600181;0.704197;0.10401599854230881;1048560;8.06460555833434E7;1;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.704197;0.809903;0.10570599883794785;1048560;7.935670720883046E7;1;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.809903;0.900359;0.0904560014605522;524280;4.636773605153335E7;1;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;0.900359;1.0006;0.10024099797010422;1048560;8.368312536654685E7;1;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;1.0006;1.100174;0.0995739996433258;1048560;8.424367837033308E7;1;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;1.100174;1.200207;0.1000330001115799;1048560;8.38571270545043E7;0;false;true;
17;1608300846357;1608300848168;TCP;upload;10485760;1.200207;1.292958;0.09275099635124207;1048560;9.044086133838783E7;1;false;true;
18;1608300859468;1608300860579;UDP;upload;5242880;0.0;0.100126;0.1001259982585907;2263224;1.808300772516547E8;1563;false;true;
18;1608300859468;1608300860579;UDP;upload;5242880;0.100126;0.200032;0.09990599751472473;393856;3.1538126622834727E7;272;false;true;
18;1608300859468;1608300860579;UDP;upload;5242880;0.200032;0.300024;0.09999199956655502;810880;6.4875590328426264E7;560;false;true;
18;1608300859468;1608300860579;UDP;upload;5242880;0.300024;0.40004;0.10001599788665771;765992;6.1269558165529E7;529;false;true;
18;1608300859468;1608300860579;UDP;upload;5242880;0.40004;0.500139;0.10009899735450745;923824;7.383282745406243E7;638;false;true;
18;1608300859468;1608300860579;UDP;upload;5242880;0.500139;0.530751;0.030611999332904816;85432;2.2326408431132875E7;59;false;true;
0;1608301122402;1608301123309;UDP;download;4194304;0.0;0.086018;0.08601800352334976;4194856;3.901374901231041E8;0;false;false;
1;1608301135545;1608301137865;UDP;download;7340032;0.0;0.100073;0.10007300227880478;2397888;1.9169110112791064E8;0;false;false;
1;1608301135545;1608301137865;UDP;download;7340032;0.100073;0.200023;0.09995000064373016;2644048;2.1162965346440828E8;1826;false;false;
1;1608301135545;1608301137865;UDP;download;7340032;0.200023;0.300908;0.10088499635457993;24616;1952004.828427195;17;false;false;
1;1608301135545;1608301137865;UDP;download;7340032;0.300908;0.366771;0.0658629983663559;2274808;2.763078579990086E8;1571;false;false;
2;1608301148657;1608301149365;TCP;download;104858;0.0;0.100854;0.10085400193929672;59892;4750788.176837925;0;false;false;
2;1608301148657;1608301149365;TCP;download;104858;0.100854;0.191239;0.09038499742746353;45412;4019428.116834933;;false;false;
3;1608301161774;1608301163383;UDP;download;9437184;0.0;0.100041;0.100041002035141;3447688;2.757019965704818E8;0;false;false;
